source_path,target_path,status_code,is_redirect,is_available
/charts/belarusian.xls,/charts/belarusian.xls,200,false,true
/charts/batakmandailing.xls,/charts/batakmandailing.xls,200,false,true
/charts/bassari.xls,/charts/bassari.xls,200,false,true
/charts/barein.xls,/charts/barein.xls,200,false,true
/charts/belhare.xls,/charts/belhare.xls,200,false,true
/charts/beli.xls,/charts/beli.xls,200,false,true
/charts/bench.xls,/charts/bench.xls,200,false,true
/charts/bengkulu.xls,/charts/bengkulu.xls,200,false,true
/charts/bengali.xls,/charts/bengali.xls,200,false,true
/charts/betawi.xls,/charts/betawi.xls,200,false,true
/charts/berom.xls,/charts/berom.xls,200,false,true
/charts/berba.xls,/charts/berba.xls,200,false,true
/charts/bezhta.xls,/charts/bezhta.xls,200,false,true
/charts/bhaca.xls,/charts/bhaca.xls,200,false,true
/charts/bena.xls,/charts/bena.xls,200,false,true
/charts/bhaiksuki.xls,/charts/bhaiksuki.xls,200,false,true
/charts/bhojpuri.xls,/charts/bhojpuri.xls,200,false,true
/charts/bhumij.xls,/charts/bhumij.xls,200,false,true
/charts/biak.xlsx,/charts/biak.xlsx,200,false,true
/charts/biatah.xlsx,/charts/biatah.xlsx,200,false,true
/charts/bignumbas.xls,/charts/bignumbas.xls,200,false,true
/charts/belandaviri.xlsx,/charts/belandaviri.xlsx,200,false,true
/charts/bemba.xls,/charts/bemba.xls,200,false,true
/charts/bima.xls,/charts/bima.xls,200,false,true
/charts/binukid.xls,/charts/binukid.xls,200,false,true
/charts/bininjkunwok.xls,/charts/bininjkunwok.xls,200,false,true
/charts/biete.xls,/charts/biete.xls,200,false,true
/charts/binumarien.xls,/charts/binumarien.xls,200,false,true
/charts/bila.xlsx,/charts/bila.xlsx,200,false,true
/charts/birifor-northern.xls,/charts/birifor-northern.xls,200,false,true
/charts/birifor-southern.xls,/charts/birifor-southern.xls,200,false,true
/charts/bishnupriyamanipuri.xls,/charts/bishnupriyamanipuri.xls,200,false,true
/charts/bhili.xls,/charts/bhili.xls,200,false,true
